0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
623750,23,07004054023,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-30 13:42:25.965356,2017-01-30 13:42:25.965356,20170130_191129_soil.jpeg,image/jpeg,96249.0,2017-01-30 13:42:25.814475,False,2325,,2017-01-30,3
1235095,24,05007059024,5,94,10934,059,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 03:39:41.747513,2017-05-25 03:39:41.747513,,,,,True,147,,2016-05-04,1
1235096,83,07004048083,7,125,14131,048,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-25 03:41:59.081793,2017-05-25 03:41:59.081793,,,,,True,3162,,2017-01-11,3
625207,119,07004054119,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-31 07:06:03.747122,2017-01-31 07:06:03.747122,20170131_123535_soil.jpeg,image/jpeg,292365.0,2017-01-31 07:06:03.603450,False,2325,,2017-01-31,3
1235097,84,07004048084,7,125,14131,048,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-25 03:46:09.066510,2017-05-25 03:46:09.066510,,,,,True,3162,,2017-01-11,3
1235070,141,05007056141,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '10'
",22.5433570000000,22.5935660000000,,2017-05-25 02:15:28.044045,2017-05-25 02:15:28.044045,,,,,True,147,,2016-05-02,1
1235057,8,05007110008,5,94,10985,110,1,1,4.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '10'
",22.5493000000000,87.8875000000000,,2017-05-25 00:18:48.748814,2017-05-25 00:18:48.748814,,,,,True,147,,2016-05-11,1
1235058,9,05007110009,5,94,10985,110,1,1,4.0,2,"---
- '1'
- '7'
","---
- '1'
- '3'
","---
- '1'
- '10'
",22.5348000000000,87.9838000000000,,2017-05-25 00:24:37.103705,2017-05-25 00:24:37.103705,,,,,True,147,,2016-05-05,1
1235059,10,05007110010,5,94,10985,110,1,1,4.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5348000000000,87.9838000000000,,2017-05-25 00:27:56.443188,2017-05-25 00:27:56.443188,,,,,True,147,,2016-05-11,1
1235072,143,05007056143,5,94,10931,056,1,1,4.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '10'
",22.5433570000000,22.5935660000000,,2017-05-25 02:19:29.444071,2017-05-25 02:19:29.444071,,,,,True,147,,2016-05-02,1
1235060,11,05007110011,5,94,10985,110,1,1,4.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '10'
",22.5348000000000,87.9838000000000,,2017-05-25 00:29:53.782958,2017-05-25 00:29:53.782958,,,,,True,147,,2016-05-11,1
1235061,135,05007056135,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5435660000000,,2017-05-25 00:32:32.380845,2017-05-25 00:32:32.380845,,,,,True,147,,2016-05-02,1
1235088,159,05007056159,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 03:11:16.898525,2017-05-25 03:11:16.898525,,,,,True,147,,2016-05-04,1
1235062,136,05007056136,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5435660000000,,2017-05-25 00:36:14.872906,2017-05-25 00:36:14.872906,,,,,True,147,,2016-05-02,1
1235073,144,05007056144,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:21:13.072988,2017-05-25 02:21:13.072988,,,,,True,147,,2016-05-02,1
1235063,137,05007056137,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5435660000000,,2017-05-25 00:37:51.968257,2017-05-25 00:37:51.968257,,,,,True,147,,2016-05-02,1
1235064,138,05007056138,5,94,10931,056,1,1,4.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5435660000000,,2017-05-25 00:42:55.171299,2017-05-25 00:42:55.171299,,,,,True,147,,2016-05-02,1
1235082,153,05007056153,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:50:36.319293,2017-05-25 02:50:36.319293,,,,,True,147,,2016-05-04,1
1235065,139,05007056139,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5435660000000,,2017-05-25 00:46:14.831580,2017-05-25 00:46:14.831580,,,,,True,147,,2016-05-02,1
1235074,145,05007056145,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:23:27.524187,2017-05-25 02:23:27.524187,,,,,True,147,,2016-05-02,1
1235066,26,11028208026,12,213,29596,208,1,1,1.0,3,"---
- '1'
",,"---
- '1'
",21.7872000000000,87.5908500000000,,2017-05-25 01:39:27.981730,2017-05-25 01:39:27.981730,,,,,True,631,,2017-05-08,1
1235067,27,11028208027,12,213,29596,208,1,1,1.0,3,"---
- '1'
",,"---
- '1'
",21.7872000000000,87.5908500000000,,2017-05-25 01:43:00.530181,2017-05-25 01:43:00.530181,,,,,True,631,,2017-05-08,1
1235068,28,11028208028,12,213,29596,208,1,1,1.0,3,"---
- '1'
",,"---
- '1'
",21.7872265000000,87.5908583000000,,2017-05-25 01:47:08.143858,2017-05-25 01:47:08.143858,,,,,True,631,,2017-05-08,1
1235077,148,05007056148,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:32:58.856427,2017-05-25 02:32:58.856427,,,,,True,147,,2016-05-02,1
1235069,140,05007056140,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:05:27.189421,2017-05-25 02:05:27.189421,,,,,True,147,,2016-05-02,1
1235083,154,05007056154,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:55:18.175684,2017-05-25 02:55:18.175684,,,,,True,147,,2016-05-04,1
1235078,149,05007056149,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:37:10.567768,2017-05-25 02:37:10.567768,,,,,True,147,,2016-05-02,1
1235079,150,05007056150,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:39:50.451777,2017-05-25 02:39:50.451777,,,,,True,147,,2016-05-04,1
1235080,151,05007056151,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:43:02.061718,2017-05-25 02:43:02.061718,,,,,True,147,,2016-05-04,0
481051,233,07004045233,7,125,14128,045,1,1,3.0,4,"---
- '2'
","---
- '2'
","---
- '1'
",26.7028076000000,88.9685909000000,,2016-12-03 08:57:56.362435,2016-12-03 08:57:56.362435,20161203_141459_soil.jpeg,image/jpeg,291948.0,2016-12-03 08:57:56.117084,False,2325,,2016-12-03,3
1235081,152,05007056152,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 02:48:46.821846,2017-05-25 02:48:46.821846,,,,,True,147,,2016-05-04,1
1235085,156,05007056156,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 03:03:36.549519,2017-05-25 03:03:36.549519,,,,,True,147,,2016-05-04,1
478133,218,07004045218,7,125,14128,045,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6344089000000,88.9404012000000,,2016-12-02 03:45:59.628133,2016-12-02 03:45:59.628133,20161202_091113_soil.jpeg,image/jpeg,340637.0,2016-12-02 03:45:59.300895,False,2325,,2016-12-02,4
1235086,157,05007056157,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '10'
",22.5433570000000,22.5935660000000,,2017-05-25 03:05:31.796975,2017-05-25 03:05:31.796975,,,,,True,147,,2016-05-04,1
1235087,158,05007056158,5,94,10931,056,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 03:09:28.899213,2017-05-25 03:09:28.899213,,,,,True,147,,2016-05-04,1
478180,219,07004045219,7,125,14128,045,1,1,1.0,1,"---
- '2'
","---
- '2'
","---
- '1'
",26.6589013000000,88.9585075000000,,2016-12-02 05:44:59.483955,2016-12-02 05:44:59.483955,20161202_105431_soil.jpeg,image/jpeg,359617.0,2016-12-02 05:44:59.296734,False,2325,,2016-12-02,2
478902,221,07004045221,7,125,14128,045,1,1,2.0,2,"---
- '2'
- '2'
","---
- '2'
- '2'
","---
- '1'
- '1'
",26.6513405000000,88.9506347000000,,2016-12-02 08:34:38.947669,2016-12-02 08:34:38.947669,20161202_140021_soil.jpeg,image/jpeg,317404.0,2016-12-02 08:34:38.747287,False,2325,,2016-12-02,4
624925,100,07004054100,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-31 06:11:58.135687,2017-01-31 06:11:58.135687,20170131_114110_soil.jpeg,image/jpeg,291387.0,2017-01-31 06:11:57.885690,False,2325,,2017-01-31,4
1235089,18,05007059018,5,94,10934,059,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 03:22:54.149401,2017-05-25 03:22:54.149401,,,,,True,147,,2016-05-04,1
625142,113,07004054113,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-31 06:57:35.201706,2017-01-31 06:57:35.201706,20170131_122701_soil.jpeg,image/jpeg,284362.0,2017-01-31 06:57:34.893960,False,2325,,2017-01-31,4
625483,135,07004054135,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-31 07:40:12.768469,2017-01-31 07:40:12.768469,20170131_130938_soil.jpeg,image/jpeg,216604.0,2017-01-31 07:40:12.603961,False,2325,,2017-01-31,4
468950,217,07004045217,7,125,14128,045,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '2'
",26.6875166666667,88.9572250000000,,2016-11-28 07:44:49.097548,2016-11-28 07:44:49.097548,20161128_131035_soil.jpeg,image/jpeg,502876.0,2016-11-28 07:44:48.847949,False,2325,,2016-11-28,4
1235093,22,05007059022,5,94,10934,059,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-25 03:30:50.146891,2017-05-25 03:30:50.146891,,,,,True,147,,2016-05-04,1
480872,228,07004045228,7,125,14128,045,1,1,1.0,2,"---
- '2'
","---
- '3'
","---
- '1'
",26.6676003000000,88.9297967000000,,2016-12-03 06:59:54.346964,2016-12-03 06:59:54.346964,20161203_122800_soil.jpeg,image/jpeg,310399.0,2016-12-03 06:59:54.088787,False,2325,,2016-12-03,4
631954,161,07004054161,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6665448400000,88.9722337900000,,2017-02-03 03:18:27.945153,2017-02-03 03:18:27.945153,20170203_084803_soil.jpeg,image/jpeg,215671.0,2017-02-03 03:18:27.734349,False,2325,,2017-02-03,4
631939,155,07004054155,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6667391200000,88.9722933500000,,2017-02-03 03:10:08.368402,2017-02-03 03:10:08.368402,20170203_083928_soil.jpeg,image/jpeg,219872.0,2017-02-03 03:10:08.228526,False,2325,,2017-02-03,4
570476,21,07004048021,7,125,14131,048,1,1,3.0,2,"---
- '2'
- '3'
","---
- '2'
- '2'
","---
- '1'
- '1'
",26.6441726000000,88.9337539000000,,2017-01-11 08:14:27.177820,2017-01-11 08:14:27.177820,20170111_133405_soil.jpeg,image/jpeg,319424.0,2017-01-11 08:14:26.932963,False,2325,,2017-01-11,3
575515,31,07004051031,7,125,14133,051,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6330370000000,88.9332005000000,,2017-01-12 13:23:02.848175,2017-01-12 13:23:02.848175,20170112_185150_soil.jpeg,image/jpeg,139215.0,2017-01-12 13:23:02.643040,False,2325,,2017-01-12,5
624755,88,07004054088,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-31 05:43:26.442573,2017-01-31 05:43:26.442573,20170131_111246_soil.jpeg,image/jpeg,210563.0,2017-01-31 05:43:26.214846,False,2325,,2017-01-31,3
609599,88,07004049088,7,125,14132,049,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6605539000000,88.9567969000000,,2017-01-25 04:22:15.255553,2017-01-25 04:22:15.255553,20170125_095150_soil.jpeg,image/jpeg,243752.0,2017-01-25 04:22:15.097776,False,2325,,2017-01-25,4
644043,84,07004067084,7,125,14148,067,1,1,1.0,2,"---
- '2'
- '3'
","---
- '5'
- '7'
","---
- '1'
- '2'
",26.5771716666667,88.9706150000000,,2017-02-06 08:56:38.065716,2017-02-06 08:56:38.065716,20170206_142455_soil.jpeg,image/jpeg,163924.0,2017-02-06 08:56:37.794378,False,3166,,2017-02-06,5
606833,34,07004049034,7,125,14132,049,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6664992000000,88.9721122600000,,2017-01-24 03:49:17.288443,2017-01-24 03:49:17.288443,20170124_091846_soil.jpeg,image/jpeg,252654.0,2017-01-24 03:49:17.073092,False,2325,,2017-01-24,3
1235114,156,07004049156,7,125,14132,049,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-25 04:41:02.620553,2017-05-25 04:41:02.620553,,,,,True,3296,,2017-01-25,4
609476,58,07004049058,7,125,14132,049,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6605539000000,88.9567969000000,,2017-01-25 03:25:18.026046,2017-01-25 03:25:18.026046,20170125_085449_soil.jpeg,image/jpeg,264599.0,2017-01-25 03:25:17.839722,False,2325,,2017-01-25,10
603599,19,07004049019,7,125,14132,049,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6714128000000,88.9810231000000,,2017-01-23 02:54:07.056358,2017-01-23 02:54:07.056358,20170123_082339_soil.jpeg,image/jpeg,289423.0,2017-01-23 02:54:06.787845,False,2325,,2017-01-23,3
1235100,101,07004107101,7,125,14188,107,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-25 04:11:33.473495,2017-05-25 04:11:33.473495,,,,,True,3292,,2017-01-23,5
598415,54,07004097054,7,125,14178,097,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6089700000000,89.0088208000000,,2017-01-20 09:19:11.985573,2017-01-20 09:19:11.985573,20170120_144147_soil.jpeg,image/jpeg,412730.0,2017-01-20 09:19:11.698921,False,3166,,2017-01-20,4
796281,18,12001049018,13,217,29990,049,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '2'
",23.9505009000000,88.2407940000000,,2017-02-21 08:33:29.213879,2017-02-21 08:33:29.213879,20170221_140123_soil.jpeg,image/jpeg,438615.0,2017-02-21 08:33:28.955252,False,1593,,2017-02-21,3
1235101,42,07004108042,7,125,14189,108,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-25 04:13:58.917562,2017-05-25 04:13:58.917562,,,,,True,3292,,2017-01-17,3
612299,114,07004049114,7,125,14132,049,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6605539000000,88.9567969000000,,2017-01-26 02:59:17.722532,2017-01-26 02:59:17.722532,20170126_082839_soil.jpeg,image/jpeg,388159.0,2017-01-26 02:59:17.465836,False,2325,,2017-01-26,3
1235132,2,11027068002,12,212,29453,068,1,2,,4,,,,,,,2017-05-25 05:12:29.333591,2017-05-25 05:12:29.333591,,,,,True,630,,2017-05-04,3
813616,46,12001060046,13,217,30001,060,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '2'
",23.9296729000000,88.2392726000000,,2017-02-22 08:26:55.905571,2017-02-22 08:26:55.905571,20170222_135544_soil.jpeg,image/jpeg,440319.0,2017-02-22 08:26:55.587067,False,261,,2017-02-22,3
813548,1,12001038001,13,217,29979,038,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '2'
",23.9296729000000,88.2392726000000,,2017-02-22 08:24:11.893635,2017-02-22 08:24:11.893635,20170222_135249_soil.jpeg,image/jpeg,483256.0,2017-02-22 08:24:11.628954,False,261,,2017-02-22,3
1235128,157,07004049157,7,125,14132,049,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-25 05:07:53.874692,2017-05-25 05:07:53.874692,,,,,True,3292,,2017-01-26,2
720347,36,12001002036,13,217,29943,002,1,1,2.0,2,"---
- '1'
- '3'
","---
- '1'
- '2'
","---
- '1'
- '3'
",24.0162482000000,88.2296036000000,,2017-02-15 11:17:25.555419,2017-02-15 11:17:25.555419,20170215_164245_soil.jpeg,image/jpeg,14484.0,2017-02-15 11:17:25.309394,False,594,,2017-02-15,3
767871,31,12001014031,13,217,29955,014,1,1,2.0,2,"---
- '1'
- '3'
","---
- '1'
- '2'
","---
- '1'
- '3'
",24.0028437000000,88.2690814000000,,2017-02-19 07:00:18.545226,2017-02-19 07:00:18.545226,20170219_122857_soil.jpeg,image/jpeg,333832.0,2017-02-19 07:00:18.296881,False,594,,2017-02-19,3
1235129,146,07004097146,7,125,14178,097,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-25 05:08:15.946493,2017-05-25 05:08:15.946493,,,,,True,3296,,2017-01-19,4
1235143,158,07004049158,7,125,14132,049,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-25 05:34:09.662521,2017-05-25 05:34:09.662521,,,,,True,3296,,2017-01-26,2
768752,62,12001014062,13,217,29955,014,1,1,2.0,2,"---
- '1'
- '3'
","---
- '1'
- '2'
","---
- '1'
- '3'
",24.0028437000000,88.2690814000000,,2017-02-19 08:23:38.575783,2017-02-19 08:23:38.575783,20170219_135243_soil.jpeg,image/jpeg,354264.0,2017-02-19 08:23:38.440482,False,594,,2017-02-19,3
794415,10,12001049010,13,217,29990,049,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '2'
",23.9626839000000,88.2337953000000,,2017-02-21 07:24:45.370824,2017-02-21 07:24:45.370824,20170221_124927_soil.jpeg,image/jpeg,414838.0,2017-02-21 07:24:45.032099,False,1593,,2017-02-21,3
779421,17,12001059017,13,217,30000,059,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '2'
",23.9371054000000,88.2392726000000,,2017-02-20 07:41:30.565553,2017-02-20 07:41:30.565553,20170220_130839_soil.jpeg,image/jpeg,392593.0,2017-02-20 07:41:30.287863,False,1593,,2017-02-20,2
778626,13,12001059013,13,217,30000,059,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '2'
",23.9381959000000,88.2371426000000,,2017-02-20 07:16:01.682965,2017-02-20 07:16:01.682965,20170220_124015_soil.jpeg,image/jpeg,394226.0,2017-02-20 07:16:01.475485,False,1593,,2017-02-20,3
778336,12,12001059012,13,217,30000,059,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '2'
",23.9381959000000,88.2371426000000,,2017-02-20 07:06:31.525841,2017-02-20 07:06:31.525841,20170220_123215_soil.jpeg,image/jpeg,432828.0,2017-02-20 07:06:31.146295,False,1593,,2017-02-20,3
603589,15,07004049015,7,125,14132,049,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6714128000000,88.9810231000000,,2017-01-23 02:48:49.230917,2017-01-23 02:48:49.230917,20170123_081808_soil.jpeg,image/jpeg,284202.0,2017-01-23 02:48:49.005464,False,2325,,2017-01-23,4
777940,11,12001059011,13,217,30000,059,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '2'
",23.9333649000000,88.2371426000000,,2017-02-20 06:54:13.808309,2017-02-20 06:54:13.808309,20170220_122058_soil.jpeg,image/jpeg,358516.0,2017-02-20 06:54:13.626401,False,1593,,2017-02-20,3
1235164,30,11028208030,12,213,29596,208,1,1,1.0,3,"---
- '1'
",,"---
- '1'
",21.7872650000000,87.5908583000000,,2017-05-25 05:51:39.000874,2017-05-25 05:51:39.000874,,,,,True,631,,2017-05-08,1
578776,48,07004051048,7,125,14133,051,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6330370000000,88.9332005000000,,2017-01-13 12:14:21.851405,2017-01-13 12:14:21.851405,20170113_174321_soil.jpeg,image/jpeg,159584.0,2017-01-13 12:14:21.696391,False,2325,,2017-01-13,4
625533,139,07004054139,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-31 07:48:09.351624,2017-01-31 07:48:09.351624,20170131_131738_soil.jpeg,image/jpeg,264561.0,2017-01-31 07:48:09.129412,False,2325,,2017-01-31,4
480849,227,07004045227,7,125,14128,045,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.7007917000000,88.9191924000000,,2016-12-03 06:44:33.335685,2016-12-03 06:44:33.335685,20161203_121257_soil.jpeg,image/jpeg,311532.0,2016-12-03 06:44:33.205355,False,2325,,2016-12-03,4
643999,83,07004067083,7,125,14148,067,1,1,1.0,2,"---
- '2'
- '3'
","---
- '5'
- '7'
","---
- '1'
- '2'
",26.5770047000000,88.9747256000000,,2017-02-06 08:50:22.210121,2017-02-06 08:50:22.210121,20170206_141208_soil.jpeg,image/jpeg,203909.0,2017-02-06 08:50:22.055399,False,3166,,2017-02-06,5
613820,155,07004049155,7,125,14132,049,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6605539000000,88.9567969000000,,2017-01-26 12:16:00.628623,2017-01-26 12:16:00.628623,20170126_174520_soil.jpeg,image/jpeg,178824.0,2017-01-26 12:16:00.359935,False,2325,,2017-01-26,3
598354,52,07004097052,7,125,14178,097,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6089700000000,89.0088208000000,,2017-01-20 09:05:24.316893,2017-01-20 09:05:24.316893,20170120_143254_soil.jpeg,image/jpeg,459936.0,2017-01-20 09:05:24.137644,False,3166,,2017-01-20,4
720812,44,12001002044,13,217,29943,002,1,1,2.0,2,"---
- '1'
- '3'
","---
- '1'
- '2'
","---
- '1'
- '3'
",24.0166495000000,88.2300102000000,,2017-02-15 11:41:44.009665,2017-02-15 11:41:44.009665,20170215_170939_soil.jpeg,image/jpeg,17179.0,2017-02-15 11:41:43.894258,False,594,,2017-02-15,2
703735,7,12001014007,13,217,29955,014,1,1,2.0,2,"---
- '1'
- '3'
","---
- '1'
- '2'
","---
- '1'
- '3'
",24.0081003000000,88.2739462000000,,2017-02-14 06:11:45.868793,2017-02-14 06:11:45.868793,20170214_113949_soil.jpeg,image/jpeg,13729.0,2017-02-14 06:11:45.650323,False,594,,2017-02-14,3
704320,15,12001014015,13,217,29955,014,1,1,2.0,2,"---
- '1'
- '3'
","---
- '1'
- '2'
","---
- '1'
- '3'
",24.0081003000000,88.2739462000000,,2017-02-14 06:44:26.097104,2017-02-14 06:44:26.097104,20170214_120959_soil.jpeg,image/jpeg,19025.0,2017-02-14 06:44:25.902808,False,594,,2017-02-14,3
1235109,45,07004108045,7,125,14189,108,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-25 04:30:49.164873,2017-05-25 04:30:49.164873,,,,,True,3292,,2017-02-06,5
767494,21,12001014021,13,217,29955,014,1,1,2.0,2,"---
- '1'
- '3'
","---
- '1'
- '2'
","---
- '1'
- '3'
",24.0028437000000,88.2690814000000,,2017-02-19 06:31:33.491899,2017-02-19 06:31:33.491899,20170219_115831_soil.jpeg,image/jpeg,371288.0,2017-02-19 06:31:33.230928,False,594,,2017-02-19,3
597843,46,07004097046,7,125,14178,097,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6089700000000,89.0088208000000,,2017-01-20 07:23:49.756512,2017-01-20 07:23:49.756512,20170120_125206_soil.jpeg,image/jpeg,394073.0,2017-01-20 07:23:49.401747,False,3166,,2017-01-20,4
1235133,147,07004097147,7,125,14178,097,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-25 05:16:30.656839,2017-05-25 05:16:30.656839,,,,,True,3296,,2017-01-25,4
768053,37,12001014037,13,217,29955,014,1,1,2.0,2,"---
- '1'
- '3'
","---
- '1'
- '2'
","---
- '1'
- '3'
",24.0028437000000,88.2690814000000,,2017-02-19 07:15:09.120071,2017-02-19 07:15:09.120071,20170219_124352_soil.jpeg,image/jpeg,328609.0,2017-02-19 07:15:08.847946,False,594,,2017-02-19,3
736759,70,12001002070,13,217,29943,002,1,1,2.0,2,"---
- '1'
- '3'
","---
- '1'
- '2'
","---
- '1'
- '3'
",24.0107254000000,88.2194341000000,,2017-02-16 11:19:03.202079,2017-02-16 11:19:03.202079,20170216_164618_soil.jpeg,image/jpeg,12333.0,2017-02-16 11:19:03.010744,False,594,,2017-02-16,3
644085,86,07004067086,7,125,14148,067,1,1,1.0,2,"---
- '2'
- '3'
","---
- '5'
- '7'
","---
- '1'
- '2'
",26.5775333333333,88.9703483333333,,2017-02-06 09:01:09.389195,2017-02-06 09:01:09.389195,20170206_143037_soil.jpeg,image/jpeg,189672.0,2017-02-06 09:01:09.199017,False,3166,,2017-02-06,4
490405,29,07004097029,7,125,14178,097,1,1,2.0,2,"---
- '2'
- '3'
","---
- '5'
- '7'
","---
- '2'
- '1'
",26.6536910000000,89.0285368000000,,2016-12-10 03:53:23.046500,2016-12-10 03:53:23.046500,20161210_091824_soil.jpeg,image/jpeg,371665.0,2016-12-10 03:53:22.920383,False,3166,,2016-12-10,6
