id,crop_reference_id,season,sulphur,zinc,boron,iron,manganese,copper,org_manure,biofertilizer,created_at,updated_at,sulphur_bn,zinc_bn,boron_bn,iron_bn,manganese_bn,copper_bn,org_manure_bn,biofertilizer_bn
128,207,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,0.1 % Disodium octaborate tetrahydrate  on 4th week @ 250-300 l/ ha,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:26:32.273860,2016-03-18 13:26:32.273860,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার 4 সপ্তাহে @ 250-300 লিটার / হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
129,156,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:28:20.747404,2016-03-18 13:28:20.747404,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
130,208,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:28:30.976108,2016-03-18 13:28:30.976108,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
131,102,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 04:57:29.570640,2016-03-21 04:57:29.570640,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
132,157,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 04:57:39.425631,2016-03-21 04:57:39.425631,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
133,167,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 04:57:48.495028,2016-03-21 04:57:48.495028,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
134,104,,Elemental Sulphur @ 4.8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 04:59:16.233992,2016-03-21 04:59:16.233992,মৌলিক সালফার 4.8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
135,158,,Elemental Sulphur @ 4.8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 04:59:26.624769,2016-03-21 04:59:26.624769,মৌলিক সালফার 4.8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
136,210,,Elemental Sulphur @ 4.8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 04:59:36.397375,2016-03-21 04:59:36.397375,মৌলিক সালফার 4.8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
137,159,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:01:06.183602,2016-03-21 05:01:06.183602,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
138,211,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:01:16.339716,2016-03-21 05:01:16.339716,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
139,105,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:02:31.264985,2016-03-21 05:02:31.264985,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
140,160,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:02:40.991331,2016-03-21 05:02:40.991331,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
141,213,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:02:54.078586,2016-03-21 05:02:54.078586,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
142,106,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:04:23.963256,2016-03-21 05:04:23.963256,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
143,161,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:04:32.399123,2016-03-21 05:04:32.399123,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
144,214,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:04:39.994590,2016-03-21 05:04:39.994590,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
145,108,,Elemental Sulphur @ 4.8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:05:57.471245,2016-03-21 05:05:57.471245,মৌলিক সালফার 4.8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
146,162,,Elemental Sulphur @ 4.8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:06:06.065126,2016-03-21 05:06:06.065126,মৌলিক সালফার 4.8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
147,216,,Elemental Sulphur @ 4.8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:06:16.794681,2016-03-21 05:06:16.794681,মৌলিক সালফার 4.8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
148,109,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:07:27.755422,2016-03-21 05:07:27.755422,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
149,163,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:07:36.092677,2016-03-21 05:07:36.092677,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
150,172,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:07:46.865305,2016-03-21 05:07:46.865305,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
151,110,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:09:02.850522,2016-03-21 05:09:02.850522,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
152,164,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:09:11.652911,2016-03-21 05:09:11.652911,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
153,217,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-21 05:09:18.656283,2016-03-21 05:09:18.656283,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
