0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
6729,50062,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Mathgram,Levelled,Irrigated,Well,Sandy loam,22.773755,88.481032,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002003017,2016-06-29 13:11:21.623105,2016-06-29 13:11:21.685287
6730,50063,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Mathgram,Levelled,Irrigated,Well,Sandy loam,22.775253,88.4803612,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002003018,2016-06-29 13:11:22.641861,2016-06-29 13:11:22.727834
6731,50064,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Joypur,Levelled,Irrigated,Well,Sandy loam,22.772815,88.482363,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002072008,2016-06-29 13:11:23.370232,2016-06-29 13:11:23.409208
6732,50065,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Ariala,Levelled,Irrigated,Well,Sandy loam,22.7712669,88.4712969,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002002037,2016-06-29 13:11:23.848201,2016-06-29 13:11:23.908451
6733,50066,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.776101,88.484014,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001031,2016-06-29 13:11:24.489225,2016-06-29 13:11:24.526121
6734,50067,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.772498,88.47818,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001032,2016-06-29 13:11:25.076628,2016-06-29 13:11:25.150994
6735,50068,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.776562,88.479998,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001033,2016-06-29 13:11:25.631510,2016-06-29 13:11:25.663923
6736,50069,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.776908,88.480179,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001034,2016-06-29 13:11:26.417886,2016-06-29 13:11:26.516137
6737,50070,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.776009,88.479761,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001035,2016-06-29 13:11:27.472504,2016-06-29 13:11:27.531600
6839,50753,Hooghly 3 - STL Chinsurah,,,2016-01-07,,,Hooghly,ARAMBAGH,Puin                     ,Levelled,Irrigated,Well,Sandy loam,,,Potato,Paddy,Paddy,,Sesamum,,deo1stlchins@soil.in,True,06015018059,2016-06-30 05:12:23.113629,2016-06-30 05:12:23.159822
6738,50071,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.776917,88.480308,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001036,2016-06-29 13:11:28.339253,2016-06-29 13:11:28.413369
6739,50072,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Mathgram,Levelled,Irrigated,Well,Sandy loam,22.77642,88.47991,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002003019,2016-06-29 13:11:29.210964,2016-06-29 13:11:29.278754
6740,50073,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Mathgram,Levelled,Irrigated,Well,Sandy loam,22.77283,88.481729,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002003020,2016-06-29 13:11:30.578491,2016-06-29 13:11:30.630509
6741,50074,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.777048,88.4808942,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001037,2016-06-29 13:11:31.517503,2016-06-29 13:11:31.625704
6742,50075,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.774862,88.484137,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001038,2016-06-29 13:11:32.328619,2016-06-29 13:11:32.411630
6743,50076,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.775926,88.480132,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001039,2016-06-29 13:11:33.284300,2016-06-29 13:11:33.353166
6744,50077,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.776161,88.482523,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001040,2016-06-29 13:11:34.315484,2016-06-29 13:11:34.349312
6745,50078,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.775343,88.480949,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001041,2016-06-29 13:11:34.721155,2016-06-29 13:11:34.766380
6746,50079,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Mathgram,Levelled,Irrigated,Well,Sandy loam,22.777325,88.47939,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002003021,2016-06-29 13:11:35.484055,2016-06-29 13:11:35.544014
6747,50080,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Joypur,Levelled,Irrigated,Well,Sandy loam,22.771383,88.482125,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002072009,2016-06-29 13:11:36.766749,2016-06-29 13:11:36.836828
6748,50081,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Mathgram,Levelled,Irrigated,Well,Sandy loam,22.774053,88.482618,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002003022,2016-06-29 13:11:37.723138,2016-06-29 13:11:37.811318
6749,50082,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Ariala,Levelled,Irrigated,Well,Sandy loam,22.7712361,88.4712956,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002002038,2016-06-29 13:11:38.846111,2016-06-29 13:11:38.894539
6750,50083,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Mathgram,Levelled,Irrigated,Well,Sandy loam,22.772615,88.479865,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002003023,2016-06-29 13:11:39.772991,2016-06-29 13:11:39.862763
6751,50084,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Babpur,Levelled,Irrigated,Well,Sandy loam,22.775381,88.47895,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002001042,2016-06-29 13:11:40.971210,2016-06-29 13:11:41.068747
6752,50085,North 24 Parganas 1 - STL Tollygunge,,,2016-01-05,,,North 24 Parganas,BARASAT - I,Ariala,Levelled,Irrigated,Well,Sandy loam,22.7712356,88.47128,Paddy,Jute ,,,,,deo1stltolgn@soil.in,True,15002002039,2016-06-29 13:11:41.986967,2016-06-29 13:11:42.058003
6753,50261,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Agriya,Undulated,Irrigated,Tube Well,Sandy loam,22.043833,87.343457,Paddy,,Paddy,Paddy,,,deo1stlmipomd@soil.in,True,10012677003,2016-06-29 13:15:06.295429,2016-06-29 13:15:06.427716
6754,50262,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,22.176944,87.434444,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555034,2016-06-29 13:15:07.076884,2016-06-29 13:15:07.204066
6755,50263,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Dwariachak,Undulated,Non Irrigated,,Sandy,22.168611,87.394444,,,Paddy,Paddy,,,deo1stlmipomd@soil.in,True,10012710014,2016-06-29 13:22:28.198795,2016-06-29 13:22:28.245930
6842,50756,Hooghly 3 - STL Chinsurah,,,2016-01-07,,,Hooghly,ARAMBAGH,Chakchamrul              ,Levelled,Irrigated,Well,Sandy loam,,,Potato,Paddy,Paddy,,Sesamum,,deo1stlchins@soil.in,True,06015026010,2016-06-30 05:12:24.615179,2016-06-30 05:12:24.698711
6756,50264,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,22.176944,87.434444,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555035,2016-06-29 13:29:00.713945,2016-06-29 13:29:00.804357
6757,50265,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,22.146944,87.434444,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555036,2016-06-29 13:29:01.466035,2016-06-29 13:29:01.518929
6758,50266,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Palshiya,Levelled,Irrigated,Tube Well,Sandy loam,22.043827,87.343446,,,Paddy,,,,deo1stlmipomd@soil.in,True,10012319003,2016-06-29 13:29:01.763721,2016-06-29 13:29:01.794344
6759,50267,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Dwariachak,Undulated,Non Irrigated,,Sandy,22.168611,87.394444,,,Paddy,Paddy,,,deo1stlmipomd@soil.in,True,10012710015,2016-06-29 13:29:02.011096,2016-06-29 13:29:02.045092
6760,50268,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,22.176944,87.434444,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555037,2016-06-29 13:29:02.217553,2016-06-29 13:29:02.256517
6761,50269,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,22.176944,87.434444,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555038,2016-06-29 13:29:02.530749,2016-06-29 13:29:02.582147
6762,50270,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,22.175278,87.434444,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555039,2016-06-29 13:29:02.802544,2016-06-29 13:29:02.835205
6763,50271,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,22.176944,87.434444,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555040,2016-06-29 13:29:03.083336,2016-06-29 13:29:03.121059
6764,50272,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,20.069167,87.343611,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555041,2016-06-29 13:29:03.350558,2016-06-29 13:29:03.403135
6765,50273,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Dwariachak,Undulated,Non Irrigated,,Sandy,20.168611,87.394444,,,Paddy,Paddy,,,deo1stlmipomd@soil.in,True,10012710016,2016-06-29 13:29:04.082800,2016-06-29 13:29:04.141792
6766,50274,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Agriya,Undulated,Irrigated,Tube Well,Sandy loam,22.043833,87.343457,,,Paddy,Paddy,,,deo1stlmipomd@soil.in,True,10012677004,2016-06-29 13:29:04.458628,2016-06-29 13:29:04.518443
6767,50275,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,22.176944,87.434444,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555042,2016-06-29 13:29:04.860115,2016-06-29 13:29:04.938671
6768,50276,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Kamuniachak,Levelled,Irrigated,Tube Well,Sandy loam,22.043835,87.343459,,,Paddy,Sesamum,,,deo1stlmipomd@soil.in,True,10012400001,2016-06-29 13:29:05.405234,2016-06-29 13:29:05.492799
6769,50277,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Agriya,Undulated,Irrigated,Tube Well,Sandy loam,22.043833,87.343457,Paddy,,Paddy,Sesamum,,,deo1stlmipomd@soil.in,True,10012677005,2016-06-29 13:29:06.122070,2016-06-29 13:29:06.156627
6770,50278,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Bajageriya,Undulated,Non Irrigated,,Sandy,22.168611,87.394444,,,Paddy,Paddy,,,deo1stlmipomd@soil.in,True,10012357001,2016-06-29 13:29:06.470969,2016-06-29 13:29:06.538088
6771,50279,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Bajageriya,Undulated,Non Irrigated,,Sandy,22.168611,87.394444,,,Paddy,Paddy,,,deo1stlmipomd@soil.in,True,10012357002,2016-06-29 13:29:06.891991,2016-06-29 13:29:06.974902
6772,50280,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Tentulia Bhumijan,Undulated,Irrigated,Tube Well,Sandy loam,22.176944,87.434444,Paddy,,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10012555043,2016-06-29 13:29:07.405559,2016-06-29 13:29:07.493126
6773,50281,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,NARAYANGARH,Dwariachak,Undulated,Non Irrigated,,Sandy,22.168611,87.394444,,,Paddy,Paddy,,,deo1stlmipomd@soil.in,True,10012710017,2016-06-29 13:29:07.919326,2016-06-29 13:29:07.982640
6774,50282,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.883056,87.4125,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816001,2016-06-29 13:29:08.328837,2016-06-29 13:29:08.397784
6775,50283,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,GARBETA  - I,Mataliya (815),Levelled,Irrigated,Tube Well,Sandy loam,22.869444,87.414444,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019815002,2016-06-29 13:29:08.802568,2016-06-29 13:29:08.877059
6776,50284,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.884722,87.409444,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816002,2016-06-29 13:29:09.231493,2016-06-29 13:29:09.297650
6777,50285,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,GARBETA  - I,Khudiashol,Levelled,Irrigated,Tube Well,Sandy loam,22.861667,87.314867,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019586023,2016-06-29 13:29:09.739040,2016-06-29 13:29:09.832796
6778,50286,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,GARBETA  - I,Dhababeriya,Levelled,Irrigated,Tube Well,Sandy loam,22.858333,87.389444,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019642046,2016-06-29 13:29:10.347188,2016-06-29 13:29:10.426050
6779,50287,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.882222,87.413333,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816003,2016-06-29 13:29:10.867506,2016-06-29 13:29:10.950279
6780,50288,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-02-10,,,Paschim Medinipur,GARBETA  - I,Mataliya (815),Levelled,Irrigated,Tube Well,Sandy loam,22.873333,87.414444,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019815003,2016-06-29 13:29:11.371571,2016-06-29 13:29:11.442245
6781,50289,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Mataliya (815),Levelled,Irrigated,Tube Well,Sandy loam,22.881667,87.416944,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019815004,2016-06-29 13:29:11.851985,2016-06-29 13:29:11.945422
6782,50290,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Mataliya (815),Levelled,Irrigated,Tube Well,Sandy loam,22.881111,87.416389,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019815005,2016-06-29 13:29:12.423115,2016-06-29 13:29:12.512298
6783,50291,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.8825,87.4125,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816004,2016-06-29 13:29:12.871399,2016-06-29 13:29:12.914953
6784,50292,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.400278,87.393333,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816005,2016-06-29 13:29:13.140709,2016-06-29 13:29:13.187598
6785,50293,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.882778,87.414167,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816006,2016-06-29 13:29:13.426543,2016-06-29 13:29:13.465301
6786,50294,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.881667,87.409444,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816007,2016-06-29 13:29:13.680428,2016-06-29 13:29:13.724071
6787,50295,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.883056,87.413056,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816008,2016-06-29 13:29:13.941448,2016-06-29 13:29:13.992489
6788,50296,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.882778,87.410833,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816009,2016-06-29 13:29:14.197673,2016-06-29 13:29:14.234560
6789,50297,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.882222,87.413056,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816010,2016-06-29 13:29:14.563947,2016-06-29 13:29:14.644575
6790,50298,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.8825,87.4125,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816011,2016-06-29 13:29:14.984620,2016-06-29 13:29:15.051339
6791,50299,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Mohanpur,Levelled,Irrigated,Tube Well,Sandy loam,17.453889,78.435556,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019074001,2016-06-29 13:29:15.470045,2016-06-29 13:29:15.538941
6792,50300,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-09,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.883056,87.411389,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816012,2016-06-29 13:29:16.113523,2016-06-29 13:29:16.206836
6793,50301,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-21,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.405278,87.393889,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816013,2016-06-29 13:29:16.705386,2016-06-29 13:29:16.786276
6794,50302,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-22,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.899167,87.406389,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816014,2016-06-29 13:29:17.275041,2016-06-29 13:29:17.352352
6795,50303,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-23,,,Paschim Medinipur,GARBETA  - I,Sapdaha (632),Levelled,Irrigated,Tube Well,Sandy loam,22.858889,87.400556,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019632002,2016-06-29 13:29:17.820127,2016-06-29 13:29:17.932377
6796,50304,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-24,,,Paschim Medinipur,GARBETA  - I,Mataliya (815),Levelled,Irrigated,Tube Well,Sandy loam,22.882222,87.420556,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019815006,2016-06-29 13:29:18.449490,2016-06-29 13:29:18.562717
6797,50305,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-25,,,Paschim Medinipur,GARBETA  - I,Mohanpur,Levelled,Irrigated,Tube Well,Sandy loam,17.453333,78.435833,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019074002,2016-06-29 13:29:19.034794,2016-06-29 13:29:19.128498
6798,50306,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-26,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.8825,87.4125,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816015,2016-06-29 13:29:19.780900,2016-06-29 13:29:19.860946
6799,50307,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-27,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.881667,87.410556,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816016,2016-06-29 13:29:20.305200,2016-06-29 13:29:20.394448
6800,50308,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-28,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.8825,87.413333,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816017,2016-06-29 13:29:20.865151,2016-06-29 13:29:20.903044
6801,50309,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-29,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.881667,87.411944,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816018,2016-06-29 13:29:21.144792,2016-06-29 13:29:21.184255
6802,50310,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-30,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.880556,87.413056,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816019,2016-06-29 13:29:21.393328,2016-06-29 13:29:21.437422
6803,50311,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-03-31,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.9,87.406944,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816020,2016-06-29 13:29:21.657864,2016-06-29 13:29:21.696426
6804,50312,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-04-01,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.888611,87.41,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816021,2016-06-29 13:29:21.893821,2016-06-29 13:29:21.948906
6805,50313,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-04-02,,,Paschim Medinipur,GARBETA  - I,Bahadurpur (816),Levelled,Irrigated,Tube Well,Sandy loam,22.880556,87.4125,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019816022,2016-06-29 13:29:22.148801,2016-06-29 13:29:22.187273
6806,50314,Paschim Medinipur 1 -  STL Paschim Medinipore,,,2016-04-03,,,Paschim Medinipur,GARBETA  - I,Mataliya (815),Levelled,Irrigated,Tube Well,Sandy loam,22.88,87.415,Potato,Potato,Paddy,Paddy,Sesamum,,deo1stlmipomd@soil.in,True,10019815007,2016-06-29 13:29:22.373625,2016-06-29 13:29:22.406564
